subject,block,rt,response,soa,hist,rsi
15,2,0.3073335,1,72,R,1.8
15,2,0.3280876,1,44,R,1.8
15,2,0.3381337,1,44,R,1.4
15,2,0.2591875,1,44,R,2.1
15,2,0.3412013,1,16,R,1.3
15,2,0.3616298,1,44,R,1.4
15,2,0.3269681,1,100,R,1.1
15,2,0.3334302,1,72,R,1.3
15,2,0.3246217,1,16,R,1.8
15,2,0.3400861,1,16,R,1.3
15,2,0.3231501,1,44,R,2.3
15,2,0.3370114,1,44,R,1.1
15,2,0.2136396,1,72,R,1.6
15,2,0.2649282,1,72,R,1.3
15,2,0.2342257,1,72,R,2.1
15,2,0.217404,1,100,R,1.1
15,2,0.2433812,1,44,R,1.6
15,2,0.3998868,1,100,R,1.8
15,2,0.3093466,1,100,R,1.6
15,2,0.2098738,1,72,R,1.6
15,2,0.320785,1,44,R,2.1
15,2,0.434027,1,100,R,1.4
15,2,0.3838771,1,100,R,0.9
15,2,0.2361793,1,72,R,1.6
15,2,0.2965181,1,72,R,1.1
15,2,0.4102014,1,100,R,1.3
15,2,0.23688,1,100,R,0.9
15,2,0.4211115,1,16,R,2.3
15,2,0.3771266,1,100,R,1.9
15,2,0.3101808,1,100,R,1.6
15,2,0.1985462,1,100,R,1.1
15,2,0.3196026,1,44,R,1.8
15,2,0.3082091,1,16,R,2.3
15,2,0.387074,1,44,R,1.9
15,2,0.2678906,1,100,R,2.1
15,2,0.2540134,1,72,R,2.3
15,2,0.3274649,1,100,R,1.1
15,2,0.2344795,1,72,R,1.1
15,2,0.2390136,1,72,R,1.1
15,2,0.2902389,1,72,R,1.1
15,2,0.3279327,1,44,R,2.1
15,2,0.3824802,1,72,R,2.1
15,2,0.322866,1,72,R,1.6
15,2,0.245856,1,72,R,1.1
15,2,0.3560078,1,44,R,1.8
15,2,0.3402118,1,72,R,1.1
15,2,0.28835,1,100,R,1.4
15,2,0.2649507,1,72,R,0.9
15,2,0.428708,1,100,R,0.9
15,2,0.2613965,1,16,R,1.6
15,2,0.2966325,1,72,R,1.8
15,2,0.1847858,1,100,R,2.3
15,2,0.4686943,0,16,R,1.9
15,2,0.3302373,1,44,R,1.6
15,2,0.2974466,1,16,R,1.6
15,2,0.2990412,1,72,R,0.9
15,2,0.3066478,1,16,R,2.1
15,2,0.3332498,1,100,R,2.3
15,2,0.3788516,1,100,R,1.1
15,2,0.3332554,1,72,R,1.8
15,3,0.7904769,0,100,R,0.9
15,3,0.3224201,1,16,R,1.9
15,3,0.242354,1,72,R,1.6
15,3,0.3746443,1,16,R,1.4
15,3,0.3766576,1,100,R,1.6
15,3,0.2060336,1,100,R,1.9
15,3,0.3015121,1,72,R,1.8
15,3,0.2411001,1,72,R,2.1
15,3,0.3602528,1,100,R,1.1
15,3,0.3398873,1,16,R,1.8
15,3,0.2536143,1,100,R,1.9
15,3,0.3218845,1,44,R,1.3
15,3,0.2283966,1,72,R,2.1
15,3,0.2886605,1,72,R,1.8
15,3,0.2912693,1,16,R,1.6
15,3,0.2509408,1,44,R,1.6
15,3,0.2429722,1,72,R,0.9
15,3,0.3240902,1,16,R,2.3
15,3,0.4076043,1,16,R,2.3
15,3,0.306504,1,44,R,1.8
15,3,0.3229047,1,16,R,1.6
15,3,0.3237778,1,72,R,1.8
15,3,0.3403385,1,16,R,1.4
15,3,0.3227715,1,16,R,1.1
15,3,0.2957258,1,44,R,0.9
15,3,0.3407036,1,16,R,1.9
15,3,0.32741,1,44,R,0.9
15,3,0.2951272,1,44,R,1.9
15,3,0.3230171,1,72,R,1.4
15,3,0.3934102,1,100,R,2.3
15,3,0.3668524,1,100,R,2.1
15,3,0.2030253,1,100,R,1.1
15,3,0.2332362,1,100,R,2.3
15,3,0.2092965,1,100,R,1.9
15,3,0.3139991,1,16,R,1.4
15,3,0.2638726,1,72,R,1.6
15,3,0.2949525,1,44,R,1.6
15,3,0.3440919,1,100,R,1.6
15,3,0.1979352,1,100,R,0.9
15,3,0.2892709,1,72,R,1.9
15,3,0.3079777,0,16,R,2.1
15,3,0.3073681,1,16,R,1.1
15,3,0.1945783,1,100,R,1.3
15,3,0.3339798,1,16,R,2.3
15,3,0.3078949,1,16,R,1.9
15,3,0.2130221,1,72,R,1.1
15,3,0.2165545,1,72,R,1.3
15,3,0.3935373,1,100,R,0.9
15,3,0.3064399,1,16,R,1.4
15,3,0.3231175,1,44,R,0.9
15,3,0.3398989,1,16,R,2.1
15,3,0.2832412,1,72,R,2.3
15,3,0.3789135,0,44,R,0.9
15,3,0.2314717,1,72,R,1.6
15,3,0.308856,1,16,R,2.1
15,3,0.344815,1,100,R,1.3
15,3,0.324568,0,16,R,1.8
15,3,0.4002033,0,44,R,0.9
15,3,0.2269792,1,72,R,1.1
15,3,0.1939398,1,100,R,2.1
15,3,0.2254179,1,100,R,1.8
15,3,0.2174767,1,100,R,1.8
15,3,0.4278762,1,100,R,0.9
15,3,0.3076292,1,16,R,1.1
15,3,0.3296377,1,44,R,1.8
15,3,0.379631,0,16,R,1.1
15,3,0.3937089,0,44,R,0.9
15,3,0.3551004,1,16,R,1.3
15,3,0.3289993,1,44,R,1.8
15,3,0.3434106,1,100,R,0.9
15,3,0.2757218,1,44,R,2.1
15,3,0.3583507,1,16,R,0.9
15,3,0.2539173,1,100,R,2.3
15,3,0.340476,1,72,R,1.9
15,3,0.4078583,0,16,R,1.1
15,3,0.3949452,0,44,R,2.3
15,3,0.3126823,1,44,R,2.3
15,3,0.3505375,0,44,R,1.9
15,3,0.3237909,1,16,R,1.3
15,4,0.1738946,1,44,R,1.3
15,4,0.1474632,1,72,R,1.6
15,4,0.1930204,1,72,R,1.8
15,4,0.2646424,1,44,R,1.3
15,4,0.2765303,1,72,R,0.9
15,4,0.2446468,1,44,R,2.1
15,4,0.2036014,1,72,R,1.1
15,4,0.359842,1,100,R,2.1
15,4,0.3076044,1,16,R,2.3
15,4,0.3003988,1,72,R,1.3
15,4,0.3411412,1,16,R,1.6
15,4,0.3571259,1,16,R,1.3
15,4,0.2483546,1,72,R,2.1
15,4,0.2531302,1,72,R,0.9
15,4,0.4576858,0,16,R,1.4
15,4,0.3109953,1,44,R,1.4
15,4,0.3741734,1,16,R,0.9
15,4,0.2736845,1,44,R,1.6
15,4,0.3071049,1,16,R,1.8
15,4,0.3287064,0,44,R,1.3
15,4,0.3000281,1,72,R,1.4
15,4,0.357443,1,16,R,2.1
15,4,0.3285737,1,44,R,2.1
15,4,0.2592571,1,72,R,0.9
15,4,0.3610554,1,44,R,1.3
15,4,0.2753496,1,72,R,1.8
15,4,0.339635,1,44,R,1.6
15,4,0.4579903,1,16,R,1.9
15,4,0.3737993,1,16,R,1.4
15,4,0.3237577,1,16,R,0.9
15,4,0.2316358,1,72,R,1.9
15,4,0.2955991,1,44,R,1.8
15,4,0.2271269,1,100,R,1.4
15,4,0.2640615,1,44,R,1.1
15,4,0.3072975,1,16,R,0.9
15,4,0.2042628,1,100,R,0.9
15,4,0.3052356,1,16,R,1.6
15,4,0.3569563,1,16,R,1.9
15,4,0.2621392,1,100,R,2.3
15,4,0.284794,1,72,R,2.1
15,4,0.3963388,1,100,R,2.3
15,4,0.2759596,1,44,R,1.3
15,4,0.338623,1,16,R,1.6
15,4,0.3292124,1,44,R,1.8
15,4,0.3942817,1,100,R,1.1
15,4,0.3111642,0,44,R,1.4
15,4,0.3161305,1,44,R,1.6
15,4,0.253846,1,16,R,1.9
15,4,0.2530139,1,72,R,2.1
15,4,0.2569334,1,16,R,1.9
15,4,0.3499422,1,44,R,1.6
15,4,0.4219214,0,44,R,1.6
15,4,0.1972221,1,72,R,1.8
15,4,0.3269449,1,44,R,1.6
15,4,0.1819277,1,100,R,2.3
15,4,0.3234344,1,16,R,1.1
15,4,0.2428715,1,44,R,1.1
15,4,0.3731365,1,44,R,1.6
15,4,0.2117193,1,100,R,1.4
15,4,0.3442372,1,100,R,1.8
15,4,0.2460278,1,72,R,1.9
15,4,0.1939228,1,100,R,1.8
15,4,0.1822089,1,100,R,2.3
15,4,0.1828294,1,72,R,1.8
15,4,0.2241098,1,44,R,2.3
15,4,0.3752533,1,100,R,1.1
15,4,0.3905729,1,16,R,1.9
15,4,0.3771194,1,100,R,1.4
15,4,0.2484498,1,44,R,1.1
15,4,0.2018264,1,44,R,1.8
15,4,0.2637453,1,16,R,1.3
15,4,0.3092456,1,44,R,1.6
15,4,0.3006298,1,72,R,2.3
15,4,0.2659472,1,44,R,2.3
15,4,0.3719007,1,16,R,1.3
15,4,0.3501291,1,72,R,1.9
15,4,0.2970844,1,44,R,1.3
16,1,0.5918588,1,100,R,1.6
16,1,0.4450225,1,44,R,2.1
16,1,0.7408186,1,44,R,1.3
16,1,1.3805559,1,16,R,0.9
16,1,0.7436397,1,100,R,1.9
16,1,0.5411575,1,16,R,1.3
16,1,0.4233126,1,16,R,2.1
16,1,0.4336601,1,72,R,1.3
16,1,0.553903,1,100,R,1.6
16,1,0.5109796,1,100,R,1.9
16,1,0.5914709,1,16,R,1.6
16,1,0.4471609,1,44,R,2.3
16,1,0.5230456,1,100,R,1.3
16,1,0.5948535,1,44,R,2.1
16,1,0.5442322,1,100,R,1.6
16,1,0.4395215,1,100,R,2.3
16,1,0.4225262,1,100,R,2.3
16,1,0.7235652,1,16,R,0.9
16,1,0.6226959,1,44,R,0.9
16,1,0.5566847,1,72,R,1.4
16,1,0.6336653,1,72,R,1.8
16,1,0.6640146,1,44,R,1.4
16,1,1.3251449,1,16,R,1.9
16,1,1.3591187,1,16,R,1.6
16,1,0.7064256,1,16,R,1.9
16,1,0.5947443,1,100,R,1.8
16,1,1.1485519,0,16,R,0.9
16,1,0.4547473,1,100,R,1.1
16,1,1.709263,1,16,R,1.8
16,1,0.5020033,1,100,R,1.8
16,1,0.7339482,1,72,R,1.4
16,1,0.5212112,1,44,R,1.6
16,1,0.4573833,1,72,R,1.6
16,1,0.4896845,1,100,R,1.1
16,1,0.7992096,1,72,R,1.9
16,1,0.67375,1,16,R,2.3
16,1,1.3571316,1,44,R,1.9
16,1,0.6561142,1,44,R,1.1
16,1,1.0228005,1,44,R,0.9
16,1,0.694959,1,100,R,1.8
16,1,0.4883662,1,100,R,1.3
16,1,0.6169929,1,72,R,1.4
16,1,0.663527,1,44,R,1.3
16,1,0.7952406,1,44,R,1.1
16,1,0.3614985,1,100,R,1.1
16,1,1.0923118,1,100,R,1.4
16,1,0.592353,1,100,R,1.8
16,1,0.9295641,0,44,R,1.4
16,1,0.6055273,1,16,R,1.4
16,1,0.5514092,1,72,R,1.1
16,1,0.7231394,1,44,R,2.3
16,1,0.5734023,1,72,R,1.8
16,1,0.3459319,1,44,R,1.8
16,1,0.6456702,1,44,R,1.4
16,1,0.5881962,1,44,R,1.4
16,1,0.5739869,1,16,R,2.3
16,1,0.9837849,1,72,R,1.4
16,1,0.4504012,1,72,R,1.1
16,1,0.4389828,1,100,R,1.3
16,1,0.5789666,1,44,R,1.3
16,1,1.3763091,1,16,R,1.3
16,1,0.7843463,1,72,R,2.3
16,1,0.6934985,1,100,R,0.9
16,1,0.5726149,1,100,R,1.4
16,1,1.6411694,1,16,R,1.1
16,1,0.455115,1,44,R,1.9
16,1,0.5773191,1,100,R,1.1
16,2,1.0821529,1,16,R,2.3
16,2,0.6444011,1,44,R,1.1
16,2,0.6059268,1,72,R,1.6
16,2,0.4889826,1,44,R,1.6
16,2,0.8695067,1,44,R,1.3
16,2,1.198874,1,16,R,1.6
16,2,0.523415,1,100,R,1.3
16,2,1.0250722,0,16,R,1.1
16,2,0.3843735,1,72,R,2.3
16,2,0.4721221,1,100,R,1.6
16,2,0.5047848,1,44,R,1.8
16,2,0.4935833,1,100,R,1.8
16,2,0.5003206,1,72,R,2.1
16,2,0.4471181,1,44,R,1.1
16,2,1.3919334,0,16,R,1.6
16,2,0.5994731,1,72,R,2.3
16,2,0.4499871,1,72,R,1.4
16,2,0.471818,1,100,R,1.1
16,2,0.6563553,1,44,R,0.9
16,2,0.5436786,1,100,R,2.1
16,2,0.5604658,1,100,R,2.3
16,2,0.4574206,1,16,R,1.8
16,2,0.4739123,1,16,R,1.6
16,2,0.7824568,1,72,R,1.9
16,2,0.8555671,1,44,R,2.1
16,2,1.7085087,1,16,R,1.6
16,2,1.0336677,1,72,R,1.4
16,2,0.5428635,1,100,R,1.6
16,2,0.6065952,1,100,R,0.9
16,2,0.3716952,1,100,R,1.4
16,2,0.383448,1,72,R,2.1
16,2,0.3723402,1,44,R,1.8
16,2,0.450869,1,100,R,0.9
16,2,0.6198879,1,44,R,1.8
16,2,0.4169032,1,72,R,1.8
16,2,0.6667955,1,72,R,1.4
16,2,0.3670649,1,72,R,1.1
16,2,0.5869036,1,44,R,2.3
16,2,0.4537427,1,44,R,1.3
16,2,1.1087157,0,16,R,1.3
16,2,0.8167255,1,72,R,0.9
16,2,0.6388048,1,44,R,1.1
16,2,0.5942847,1,100,R,1.6
16,2,0.9857812,0,72,R,1.4
16,2,0.7746867,1,16,R,1.1
16,2,0.6097817,0,16,R,1.1
16,2,0.5775941,1,100,R,2.3
16,2,0.4168207,1,72,R,1.9
16,2,0.5510839,1,100,R,1.9
16,2,0.45568,1,44,R,1.4
16,2,0.36665,1,72,R,1.6
16,2,0.5239491,0,16,R,1.3
16,2,0.5939898,1,100,R,1.1
16,2,0.5011208,1,72,R,1.9
16,2,1.8496732,0,16,R,1.4
16,2,0.6124383,1,44,R,1.3
16,2,0.48508,1,72,R,1.3
16,2,0.4055015,1,100,R,1.6
16,2,0.7413815,1,16,R,1.4
16,2,1.7512603,0,44,R,2.1
16,2,0.5130617,1,72,R,1.3
16,2,0.4321931,1,72,R,1.3
16,2,0.5502587,1,72,R,2.3
16,2,0.6571865,1,44,R,2.1
16,2,1.1790846,0,100,R,1.8
16,2,0.4879788,1,100,R,1.3
16,2,0.3552654,1,100,R,1.4
16,2,0.4013033,1,72,R,0.9
16,2,0.957642,1,16,R,1.6
16,2,1.2080631,1,16,R,2.1
16,2,0.5876185,1,100,R,1.1
16,2,0.5941348,1,100,R,2.3
16,2,0.4175293,1,72,R,0.9
16,2,0.381029,1,72,R,2.3
16,2,0.6069176,1,100,R,1.1
16,2,0.5062427,1,44,R,1.6
16,3,0.5773566,1,100,R,1.8
16,3,0.4676455,1,72,R,1.4
16,3,0.6449342,1,44,R,1.4
16,3,0.5401092,1,44,R,1.4
16,3,0.3966912,1,44,R,1.3
16,3,0.566618,1,100,R,0.9
16,3,0.5760523,1,100,R,1.9
16,3,0.9257698,0,16,R,1.1
16,3,0.6888372,0,16,R,1.8
16,3,0.5771021,1,100,R,1.4
16,3,0.4239676,1,16,R,1.3
16,3,0.4674549,1,72,R,2.1
16,3,0.3328939,1,72,R,1.8
16,3,0.4171375,1,72,R,1.6
16,3,0.5916115,1,16,R,1.1
16,3,0.6906505,0,16,R,1.8
16,3,0.6754143,1,16,R,1.3
16,3,0.5891209,1,44,R,0.9
16,3,0.4215711,1,72,R,2.1
16,3,0.7070654,1,16,R,1.6
16,3,0.4952372,1,44,R,1.9
16,3,0.9118433,1,44,R,1.3
16,3,1.1088929,1,16,R,1.1
16,3,0.4832358,1,72,R,1.8
16,3,0.394861,1,44,R,1.3
16,3,0.338865,1,100,R,1.8
16,3,0.5298926,1,44,R,1.9
16,3,0.4054644,1,100,R,1.8
16,3,0.5184158,1,44,R,1.1
16,3,0.3319567,1,72,R,1.1
16,3,1.1567368,1,44,R,2.1
16,3,0.5494156,1,72,R,2.1
16,3,0.3727787,1,44,R,1.1
16,3,0.9894686,1,44,R,0.9
16,3,0.515321,1,100,R,2.3
16,3,0.7069121,0,16,R,1.1
16,3,0.7769169,1,100,R,1.9
16,3,0.8268742,1,100,R,1.9
16,3,0.6275251,1,100,R,1.8
16,3,0.4836699,1,72,R,1.8
16,3,0.5892948,1,100,R,2.1
16,3,0.4413711,1,16,R,1.3
16,3,0.4289995,1,44,R,1.1
16,3,0.5437223,1,100,R,1.1
16,3,0.7757943,1,100,R,0.9
16,3,0.8921253,0,16,R,1.4
16,3,0.4335151,1,72,R,2.3
16,3,0.5805466,1,44,R,0.9
16,3,0.3717144,1,100,R,1.4
16,3,0.3772895,1,100,R,2.1
16,3,0.6238265,1,16,R,1.6
16,3,0.6167288,1,72,R,2.1
16,3,0.9403037,0,16,R,0.9
16,3,1.2469767,1,44,R,0.9
16,3,0.3944072,1,44,R,1.1
16,3,0.7920071,1,16,R,1.1
16,3,0.3842124,1,72,R,1.6
16,3,0.4728202,1,44,R,1.1
16,3,0.4445347,1,44,R,1.1
16,3,0.7964157,0,44,R,0.9
16,3,0.415492,1,72,R,1.8
16,3,0.5306703,1,44,R,2.3
16,3,0.4667401,1,72,R,1.3
16,3,0.4343825,1,72,R,2.3
16,3,0.7703464,1,44,R,0.9
16,3,1.7687546,1,72,R,1.1
16,3,0.5001512,1,44,R,1.6
16,3,0.6725213,1,100,R,2.1
16,3,1.046934,0,44,R,2.1
16,3,1.0732839,1,44,R,1.4
16,3,0.4442593,1,100,R,1.6
16,4,0.7901753,1,16,R,1.9
16,4,0.4937612,1,44,R,1.1
16,4,0.736634,1,44,R,1.9
16,4,0.6945353,1,44,R,1.1
16,4,1.3311006,1,16,R,2.3
16,4,0.8542753,1,44,R,2.3
16,4,0.6415603,1,100,R,1.9
16,4,0.8922365,0,16,R,1.1
16,4,0.6854447,1,100,R,1.1
16,4,0.704964,1,16,R,1.6
16,4,0.6272914,1,100,R,1.4
16,4,0.7055001,1,44,R,1.4
16,4,1.7046814,1,44,R,1.4
16,4,0.6799822,1,16,R,1.6
16,4,1.1887847,0,100,R,1.9
16,4,1.2703436,0,16,R,1.9
16,4,1.0411044,0,16,R,1.8
16,4,1.3419919,0,16,R,1.1
16,4,0.7437296,1,44,R,1.9
16,4,0.5899088,1,44,R,1.3
16,4,0.623713,1,16,R,1.9
16,4,0.6333554,1,72,R,1.4
16,4,0.5486028,1,72,R,1.8
16,4,0.6266018,1,44,R,2.1
16,4,1.2715829,1,44,R,1.4
16,4,0.6503872,1,16,R,2.3
16,4,0.5959999,1,44,R,1.8
16,4,1.6912599,0,16,R,1.3
16,4,0.6629493,1,44,R,2.1
16,4,0.7055878,1,16,R,1.8
16,4,0.7348511,1,72,R,1.8
16,4,0.9747628,1,16,R,1.1
16,4,0.5579693,1,16,R,1.8
16,4,0.4176253,1,72,R,1.4
16,4,1.1318481,1,72,R,2.1
16,4,0.957173,1,16,R,2.3
16,4,0.807263,1,16,R,2.3
16,4,0.6232444,1,100,R,2.3
16,4,0.7584649,0,16,R,1.1
16,4,0.5760444,1,44,R,1.4
16,4,0.6371805,1,100,R,2.1
16,4,0.7250554,1,100,R,2.1
16,4,0.3905687,1,100,R,1.6
16,4,0.5154756,1,44,R,1.6
16,4,0.9110915,0,16,R,2.1
16,4,1.1103865,1,16,R,1.1
16,4,0.7252966,1,44,R,1.6
16,4,1.6447719,1,16,R,2.3
16,4,0.7064256,1,100,R,1.1
16,4,0.6266207,1,100,R,1.8
16,4,0.4853597,1,72,R,2.1
16,4,0.4550976,1,16,R,2.1
16,4,0.5842208,1,72,R,1.1
16,4,1.1400127,1,16,R,0.9
16,4,0.6908116,1,16,R,0.9
16,4,1.2899145,1,44,R,1.1
16,4,0.5826384,1,100,R,1.8
16,4,0.5336876,1,72,R,0.9
16,4,0.6875633,1,100,R,1.3
16,4,0.6910882,1,16,R,1.6
16,4,0.7105288,1,100,R,1.4
16,4,0.5934595,1,100,R,1.9
16,4,0.606535,1,100,R,2.1
16,4,0.5728187,1,44,R,1.9
16,4,0.9481635,1,16,R,1.1
16,4,0.4820813,1,72,R,1.8
16,4,0.4567676,1,16,R,2.3
16,4,0.4007327,1,44,R,1.6
16,4,0.6517777,1,72,R,1.8
16,4,0.5396487,1,16,R,1.1
16,4,0.5390307,1,44,R,1.1
16,4,0.6241984,1,16,R,0.9
16,4,0.4427452,0,16,R,1.9
16,4,0.4166362,1,72,R,2.1
16,4,0.7251725,1,16,R,0.9
16,4,0.6562374,1,44,R,1.1
17,1,0.745267,1,44,R,1.4
17,1,0.6950236,1,100,R,2.3
17,1,0.7143879,1,44,R,1.4
17,1,0.634029,1,72,R,1.3
17,1,0.812293,0,44,R,1.9
17,1,0.7100822,1,100,R,1.4
17,1,0.6463968,1,44,R,0.9
17,1,0.809176,1,16,R,2.3
17,1,1.439485,1,16,R,0.9
17,1,0.6046451,1,100,R,1.3
17,1,0.8562237,0,16,R,1.9
17,1,1.1301537,1,44,R,1.6
17,1,0.7241973,1,16,R,1.1
17,1,0.667377,1,72,R,1.9
17,1,0.8857561,1,72,R,1.6
17,1,0.6169533,1,72,R,1.8
17,1,0.6167227,1,72,R,1.6
17,1,0.6782746,1,44,R,1.1
17,1,0.7288676,1,44,R,1.8
17,1,0.6014155,1,72,R,1.4
17,1,0.5387007,1,100,R,0.9
17,1,0.7341769,1,72,R,0.9
17,1,0.7608294,1,100,R,1.1
17,1,0.7719933,1,44,R,1.4
17,1,0.6795702,1,100,R,1.8
17,1,0.706973,1,16,R,1.9
17,1,2.2602342,0,16,R,0.9
17,1,0.8066577,1,16,R,1.8
17,1,0.6955223,0,100,R,0.9
17,1,0.6563784,1,100,R,2.3
17,1,1.508871,0,16,R,1.8
17,1,0.6227678,1,100,R,0.9
17,1,0.5552192,1,100,R,2.1
17,1,0.4797129,1,100,R,2.1
17,1,0.5164438,1,72,R,1.4
17,1,1.1229958,1,16,R,1.4
17,1,1.4569872,1,100,R,1.1
17,1,0.6219005,1,100,R,1.4
17,1,0.5219019,1,100,R,0.9
17,1,0.5708406,1,100,R,1.9
17,1,2.0930168,0,16,R,1.9
17,1,1.7253021,0,16,R,1.8
17,1,0.6639529,1,44,R,1.8
17,1,1.3414686,1,16,R,1.8
17,1,0.6223702,1,100,R,1.8
17,1,1.3827756,1,72,R,0.9
17,1,0.9565622,1,44,R,1.3
17,1,0.7400912,1,16,R,1.1
17,1,0.7235329,1,16,R,1.1
17,1,1.4072159,1,16,R,1.9
17,1,0.9727963,1,100,R,1.1
17,1,1.1971986,1,44,R,1.1
17,1,0.5224383,1,100,R,1.4
17,1,2.0742954,1,44,R,1.4
17,1,1.1639628,1,16,R,1.8
17,1,0.6635871,1,100,R,1.1
17,1,1.2916776,1,100,R,1.1
17,1,0.891187,1,16,R,1.6
17,1,0.6017828,1,72,R,1.3
17,1,1.3212215,0,100,R,1.9
17,1,0.5675605,1,72,R,1.8
17,1,1.422991,1,100,R,1.3
17,1,0.5996252,1,72,R,2.1
17,1,0.9249665,0,16,R,1.8
17,1,1.0428679,1,16,R,1.3
17,1,1.502283,0,72,R,1.4
17,1,1.2743729,1,16,R,1.9
17,1,1.9688603,1,72,R,1.9
17,1,0.6711622,1,100,R,1.9
17,1,0.8924019,0,16,R,0.9
17,1,0.8275311,1,100,R,1.1
17,1,0.6554982,1,100,R,1.8
17,1,0.7276697,1,100,R,1.1
17,2,0.8056963,1,100,R,1.3
17,2,0.6579475,1,100,R,2.1
17,2,0.7116207,1,100,R,2.1
17,2,0.6284592,1,44,R,1.4
17,2,0.5828056,1,72,R,2.3
17,2,0.6219544,1,16,R,1.1
17,2,0.5947224,1,44,R,1.1
17,2,0.6784688,1,44,R,2.1
17,2,0.6747883,1,16,R,2.1
17,2,0.6370479,1,100,R,1.6
17,2,0.8173193,1,72,R,2.3
17,2,2.105686,1,44,R,1.9
17,2,0.770546,1,44,R,1.4
17,2,0.5558336,1,44,R,2.1
17,2,0.6234609,1,16,R,1.6
17,2,0.4548564,1,100,R,1.1
17,2,0.6931463,1,100,R,0.9
17,2,0.6048162,1,44,R,1.6
17,2,0.5501763,1,72,R,2.1
17,2,0.627797,1,44,R,2.3
17,2,0.6483374,1,72,R,1.9
17,2,0.6619524,1,44,R,0.9
17,2,0.5787473,1,44,R,2.1
17,2,0.6440779,1,100,R,1.9
17,2,0.7182174,1,72,R,1.1
17,2,1.3346371,1,72,R,1.4
17,2,0.7097906,1,100,R,2.1
17,2,1.2642592,0,44,R,1.3
17,2,0.5552402,1,100,R,2.3
17,2,0.7608716,1,44,R,1.4
17,2,1.4285743,1,100,R,1.1
17,2,0.6297783,1,44,R,2.1
17,2,0.6782081,1,44,R,1.1
17,2,0.654219,1,100,R,0.9
17,2,0.5553389,1,100,R,0.9
17,2,1.2934908,1,100,R,0.9
17,2,0.6222351,1,100,R,1.8
17,2,0.6164924,1,72,R,1.4
17,2,0.9801399,1,44,R,1.6
17,2,0.6012206,1,72,R,0.9
17,2,0.7099284,1,100,R,1.1
17,2,0.6058849,1,44,R,1.4
17,2,0.4661452,1,72,R,1.1
17,2,0.9626733,1,44,R,1.9
17,2,1.6743878,1,16,R,1.9
17,2,0.7132709,1,44,R,1.4
17,2,0.9574384,1,44,R,1.4
17,2,1.3142726,1,16,R,1.8
17,2,0.5922054,1,16,R,1.8
17,2,1.6924638,1,16,R,1.4
17,2,1.3089308,1,16,R,2.1
17,2,0.6054122,1,100,R,2.1
17,2,0.679352,1,44,R,2.1
17,2,2.1081722,1,44,R,1.4
17,2,0.7443939,1,100,R,1.9
17,2,0.6727338,1,44,R,1.6
17,2,0.6669487,1,100,R,2.1
17,2,0.7398825,1,44,R,2.3
17,2,0.6304065,1,16,R,1.6
17,2,0.5306772,1,44,R,1.1
17,2,0.5668287,1,72,R,2.1
17,2,0.6439602,1,100,R,1.8
17,2,0.867365,1,72,R,0.9
17,2,0.7264684,1,100,R,1.4
17,2,0.6131963,1,44,R,1.8
17,2,0.6226077,1,16,R,1.8
17,2,0.7559068,1,44,R,1.9
17,2,0.7460974,1,100,R,1.6
17,2,0.6285595,1,100,R,1.8
17,2,0.6718387,1,44,R,1.3
17,2,0.6331675,1,100,R,1.6
17,2,0.5914237,0,16,R,1.4
17,3,0.6242491,1,16,R,1.4
17,3,0.6405901,1,16,R,1.9
17,3,0.772359,1,16,R,1.9
17,3,0.7173507,1,72,R,0.9
17,3,0.6410488,1,44,R,1.8
17,3,0.5974857,1,16,R,1.3
17,3,0.5377703,1,100,R,0.9
17,3,0.5414234,0,16,R,0.9
17,3,0.4904109,1,16,R,1.6
17,3,0.5796225,1,44,R,1.6
17,3,0.5128952,1,44,R,1.3
17,3,0.495295,1,44,R,1.8
17,3,1.4253558,1,16,R,1.9
17,3,0.6067663,1,16,R,1.6
17,3,0.5337855,1,72,R,1.4
17,3,0.4525382,1,72,R,2.3
17,3,0.5112412,1,44,R,0.9
17,3,1.5257451,0,16,R,2.3
17,3,0.7118379,0,44,R,0.9
17,3,0.7109129,1,44,R,1.8
17,3,0.9580076,1,16,R,2.1
17,3,0.6556972,1,44,R,1.4
17,3,0.7174632,1,100,R,0.9
17,3,0.6752733,1,100,R,2.1
17,3,0.4955388,1,44,R,2.1
17,3,0.5943511,1,100,R,1.1
17,3,0.4906995,1,44,R,2.1
17,3,1.3074402,1,44,R,0.9
17,3,2.4827321,1,16,R,1.8
17,3,0.5333805,1,72,R,1.1
17,3,0.641923,1,16,R,2.3
17,3,0.399844,1,72,R,0.9
17,3,0.4049414,1,100,R,1.4
17,3,0.6167847,1,72,R,1.6
17,3,1.4844385,0,72,R,1.1
17,3,0.6016949,1,100,R,1.3
17,3,0.6399131,1,44,R,1.8
17,3,0.54033,1,72,R,1.1
17,3,0.7945291,1,100,R,2.1
17,3,1.1308959,0,44,R,1.4
17,3,0.6448531,1,44,R,2.3
17,3,0.7082884,1,16,R,1.3
17,3,0.6509212,1,72,R,2.1
17,3,0.6609748,1,100,R,1.8
17,3,1.7858987,1,72,R,1.3
17,3,0.9091406,1,16,R,2.1
17,3,0.5622798,1,44,R,1.3
17,3,0.7364055,1,72,R,2.3
17,3,0.5902924,1,44,R,1.4
17,3,0.4396244,1,72,R,2.3
17,3,0.6235437,1,16,R,1.8
