subject,block,rt,response,duration,hist,rsi
20,2,0.4164168,0,0.6,S,1.3
20,2,0.4526662,0,0.3,S,1.3
20,2,0.4159827,1,0.8,S,2.3
20,2,0.60922,0,0.6,S,1.1
20,2,0.5010051,1,0.7,S,1.3
20,2,0.5356572,0,0.2,S,2.3
20,2,0.3506322,0,0.4,S,1.8
20,2,0.4591291,0,0.4,S,0.9
20,2,0.7951116,0,0.5,S,2.3
20,2,0.5722734,0,0.5,S,1.9
20,2,0.4912896,0,0.2,S,1.4
20,2,0.4679554,0,0.4,S,2.1
20,2,0.7914181,1,0.6,S,2.3
20,2,0.4232248,0,0.8,S,2.3
20,2,0.3344642,1,0.8,S,2.3
20,2,0.4577826,0,0.4,S,0.9
20,2,0.3772864,0,0.4,S,1.8
20,2,0.4748655,0,0.2,S,2.1
20,2,0.3147585,1,0.8,S,2.1
20,2,0.3961475,1,0.8,S,2.1
20,2,0.6759919,0,0.5,S,1.9
20,2,0.3518835,1,0.7,S,1.8
20,2,0.2647824,1,0.7,S,1.8
20,2,0.6339796,0,0.5,S,2.3
20,2,0.5732048,0,0.2,S,1.1
20,2,0.6001297,0,0.6,S,0.9
20,2,0.3966721,1,0.8,S,1.1
20,2,0.6919626,0,0.5,S,1.4
20,2,0.5086147,0,0.3,S,1.6
20,2,0.497993,0,0.4,S,1.6
20,2,0.4995221,0,0.2,S,1.1
20,2,0.4986542,0,0.2,S,1.4
20,2,0.5031007,0,0.2,S,1.4
20,2,0.2870918,1,0.8,S,2.1
20,2,0.5196686,0,0.6,S,1.9
20,2,0.4273859,0,0.5,S,0.9
20,2,0.4420316,0,0.2,S,0.9
20,2,0.2786847,1,0.7,S,1.8
20,2,0.3101283,1,0.8,S,1.8
20,2,0.5007953,0,0.2,S,1.1
20,2,0.6249126,1,0.8,S,1.6
20,2,0.441539,0,0.2,S,1.6
20,2,0.5858982,0,0.5,S,1.1
20,2,0.2919416,1,0.8,S,1.4
20,2,0.4722164,0,0.2,S,1.3
20,2,0.5449548,0,0.6,S,1.3
20,2,0.7561983,0,0.6,S,0.9
20,2,0.606454,0,0.5,S,1.3
20,2,0.3608554,0,0.4,S,1.8
20,2,0.3208131,1,0.7,S,0.9
20,2,0.4029052,0,0.5,S,1.3
20,2,0.2870756,1,0.8,S,1.6
20,2,0.5038808,0,0.2,S,0.9
20,2,0.590896,0,0.3,S,2.1
20,2,0.3917769,0,0.6,S,1.8
20,2,0.5542184,0,0.2,S,1.4
20,2,0.5120136,0,0.2,S,1.1
20,2,0.5021365,0,0.2,S,1.4
20,3,0.2857313,1,0.8,S,1.3
20,3,0.2147933,1,0.7,S,1.4
20,3,0.2490437,1,0.7,S,1.4
20,3,0.4491415,0,0.3,S,1.9
20,3,0.2087406,1,0.8,S,1.1
20,3,0.4049635,0,0.4,S,1.9
20,3,0.486773,0,0.6,S,1.9
20,3,0.2900188,1,0.7,S,1.3
20,3,0.4990768,0,0.3,S,1.4
20,3,0.6218233,1,0.5,S,1.3
20,3,0.2471099,1,0.8,S,0.9
20,3,0.4914225,1,0.6,S,2.1
20,3,0.4261973,1,0.4,S,2.3
20,3,0.5279853,0,0.2,S,1.9
20,3,0.4041331,0,0.4,S,2.1
20,3,0.2359931,1,0.8,S,1.1
20,3,0.7108691,1,0.6,S,1.9
20,3,0.5287781,0,0.4,S,1.4
20,3,0.2226743,1,0.8,S,0.9
20,3,0.262133,1,0.6,S,1.4
20,3,0.2157176,1,0.7,S,1.3
20,3,0.6591094,0,0.4,S,2.3
20,3,0.2557679,1,0.8,S,0.9
20,3,0.7562809,0,0.4,S,1.9
20,3,0.207818,1,0.7,S,1.6
20,3,0.4423446,0,0.4,S,1.3
20,3,0.5741278,1,0.7,S,1.1
20,3,0.2957667,1,0.7,S,2.3
20,3,0.5437776,1,0.5,S,1.9
20,3,1.3118367,1,0.3,S,1.4
20,3,0.4230492,0,0.7,S,1.6
20,3,0.4667657,0,0.2,S,1.6
20,3,0.4328367,1,0.5,S,0.9
20,3,0.3281172,1,0.8,S,0.9
20,3,0.403116,1,0.6,S,2.1
20,3,0.5859929,0,0.2,S,2.3
20,3,0.3980558,1,0.5,S,1.9
20,3,0.3478966,1,0.7,S,1.3
20,3,0.3638755,1,0.7,S,1.8
20,3,0.5131341,0,0.2,S,2.3
20,3,0.5059338,0,0.2,S,1.4
20,3,0.250951,1,0.7,S,2.3
20,3,0.2079755,1,0.7,S,1.6
20,3,0.2473326,1,0.6,S,1.8
20,3,0.4720203,1,0.5,S,0.9
20,3,0.2174401,1,0.7,S,1.3
20,3,0.8130083,1,0.5,S,1.9
20,3,0.2493831,1,0.7,S,1.3
20,3,0.4008911,0,0.3,S,1.6
20,3,0.4164032,0,0.2,S,1.1
20,3,0.4879864,1,0.6,S,1.8
20,3,0.1561427,1,0.8,S,1.6
20,3,0.1190248,1,0.8,S,1.3
20,3,0.1572979,1,0.8,S,2.3
20,3,0.3529804,1,0.5,S,1.6
20,3,0.5792009,1,0.7,S,1.8
20,3,1.0090557,1,0.6,S,1.4
20,3,0.2029065,1,0.7,S,1.9
20,3,0.5057256,0,0.2,S,1.8
20,3,0.2199142,1,0.8,S,1.4
20,3,0.4636292,0,0.5,S,0.9
20,3,0.5517766,0,0.4,S,2.1
20,3,0.5628042,0,0.2,S,1.8
20,3,0.4968129,0,0.3,S,1.1
20,3,0.4707409,0,0.3,S,2.1
20,3,0.4090472,0,0.4,S,2.1
20,3,0.1609551,1,0.8,S,1.3
20,3,0.4810766,0,0.4,S,1.9
20,3,0.3130353,0,0.4,S,1.3
20,3,0.440651,0,0.2,S,1.9
20,3,0.2228136,1,0.8,S,1.4
20,3,0.3325383,0,0.4,S,1.3
20,3,0.4460879,0,0.5,S,0.9
20,3,0.2679624,1,0.6,S,1.6
20,3,0.519146,0,0.4,S,2.3
20,4,0.2496548,1,0.4,S,2.3
20,4,0.1977863,1,0.7,S,1.1
20,4,0.5079123,0,0.2,S,1.8
20,4,0.542014,0,0.2,S,1.9
20,4,0.1481801,1,0.8,S,2.3
20,4,0.0570760999999997,1,0.7,S,2.1
20,4,0.6497295,0,0.3,S,1.1
20,4,0.4271083,0,0.2,S,1.1
20,4,0.2674293,0,0.5,S,2.1
20,4,0.692855,0,0.3,S,0.9
20,4,0.4019678,0,0.3,S,1.6
20,4,0.2141132,1,0.7,S,1.8
20,4,0.3340652,0,0.4,S,2.1
20,4,0.4170168,0,0.3,S,1.4
20,4,0.4161457,0,0.2,S,1.9
20,4,0.2197717,1,0.5,S,1.3
20,4,0.2638754,1,0.4,S,0.9
20,4,0.2520901,1,0.6,S,1.8
20,4,0.2438549,1,0.5,S,1.9
20,4,0.4930822,0,0.3,S,0.9
20,4,0.5265742,0,0.3,S,1.8
20,4,0.4139363,0,0.4,S,0.9
20,4,0.2020811,1,0.6,S,1.6
20,4,0.4497097,1,0.2,S,1.6
20,4,0.4600978,0,0.3,S,1.3
20,4,0.6868534,0,0.3,S,1.4
20,4,0.2729299,1,0.6,S,1.9
20,4,0.2508939,1,0.8,S,1.8
20,4,0.4640361,1,0.4,S,1.9
20,4,0.2481602,1,0.5,S,1.1
20,4,0.4157802,0,0.3,S,2.1
20,4,0.6277086,1,0.4,S,0.9
20,4,0.4502953,0,0.2,S,2.3
20,4,0.1938361,1,0.5,S,2.3
20,4,0.3164637,1,0.5,S,1.1
20,4,0.2271953,1,0.5,S,1.8
20,4,0.4430605,0,0.5,S,2.3
20,4,0.5803947,1,0.4,S,0.9
20,4,0.0840576999999998,1,0.8,S,1.1
20,4,0.2287954,1,0.8,S,1.4
20,4,0.4679671,0,0.3,S,2.3
20,4,0.2820517,1,0.5,S,1.3
20,4,0.1837511,1,0.7,S,2.3
20,4,0.4478676,0,0.2,S,1.3
20,4,0.6399309,0,0.4,S,1.3
20,4,0.4869758,0,0.3,S,1.9
20,4,0.2699332,1,0.6,S,1.6
20,4,0.3147597,1,0.5,S,1.8
20,4,0.3029033,1,0.7,S,1.9
20,4,0.407068,0,0.4,S,1.8
20,4,0.449727,0,0.2,S,1.1
20,4,0.245764,1,0.6,S,2.3
20,4,0.309747,0,0.3,S,1.6
20,4,0.0609281000000004,1,0.7,S,1.8
20,4,0.392019,1,0.5,S,1.9
20,4,0.231687,1,0.7,S,1.1
20,4,0.9258076,0,0.4,S,1.8
20,4,0.3471015,1,0.5,S,1.4
20,4,0.4121045,1,0.5,S,2.1
20,4,0.2916514,1,0.8,S,1.3
20,4,0.4217106,0,0.2,S,1.3
20,4,0.4101745,0,0.3,S,1.8
20,4,0.472638,0,0.5,S,1.3
20,4,0.2497614,1,0.7,S,1.3
20,4,0.4451397,0,0.4,S,1.6
20,4,0.4369451,0,0.4,S,1.8
20,4,0.4517033,0,0.4,S,0.9
20,4,0.3868634,1,0.5,S,1.1
20,4,0.4690958,0,0.3,S,1.8
20,4,0.3550315,1,0.6,S,2.1
20,4,0.4886952,0,0.3,S,1.4
20,4,0.2468664,1,0.6,S,2.1
21,1,0.4663392,0,0.5,S,1.3
21,1,1.0343447,0,0.3,S,0.9
21,1,0.7875274,1,0.6,S,2.1
21,1,0.2631198,1,0.7,S,2.3
21,1,0.7652925,1,0.3,S,1.3
21,1,0.8754571,1,0.4,S,1.6
21,1,0.9867531,0,0.3,S,2.3
21,1,0.1001092,1,0.7,S,1.1
21,1,0.1651491,1,0.6,S,2.3
21,1,0.8349245,0,0.3,S,1.6
21,1,0.6131534,1,0.7,S,2.3
21,1,0.2361588,1,0.6,S,1.1
21,1,0.672816,0,0.2,S,2.3
21,1,0.6769738,0,0.2,S,2.1
21,1,0.7361072,0,0.2,S,1.6
21,1,0.7887202,1,0.7,S,1.6
21,1,0.7012433,0,0.2,S,1.9
21,1,1.1689367,0,0.3,S,1.6
21,1,0.3956663,1,0.8,S,0.9
21,1,0.7178854,0,0.3,S,1.1
21,1,1.0838856,1,0.3,S,1.1
21,1,0.6330806,1,0.8,S,1.3
21,1,1.2888948,1,0.3,S,0.9
21,1,0.2489275,1,0.8,S,1.9
21,1,1.4045539,1,0.4,S,1.3
21,1,0.1783102,0,0.6,S,0.9
21,1,0.7826865,0,0.3,S,1.8
21,1,1.001546,1,0.5,S,1.4
21,1,1.2039604,0,0.2,S,0.9
21,1,0.7296693,1,0.8,S,1.3
21,1,0.8750376,0,0.4,S,1.4
21,1,0.7395865,0,0.2,S,1.1
21,1,0.401751,1,0.7,S,1.8
21,1,1.2540873,1,0.7,S,0.9
21,1,0.3886527,1,0.7,S,2.1
21,1,0.6737254,0,0.7,S,1.1
21,1,0.7277181,0,0.2,S,1.4
21,1,0.2385633,1,0.8,S,1.4
21,1,1.1150695,1,0.4,S,1.1
21,1,1.2111259,0,0.5,S,1.9
21,1,0.9705924,0,0.4,S,1.8
21,1,0.7249108,0,0.3,S,2.3
21,1,0.6886831,0,0.2,S,0.9
21,1,0.7906779,0,0.4,S,2.1
21,1,1.4161714,0,0.5,S,1.9
21,1,0.6951701,0,0.3,S,0.9
21,1,0.7850252,1,0.7,S,0.9
21,1,1.8608651,1,0.6,S,1.4
21,1,0.6350418,1,0.8,S,2.1
21,1,1.3560031,0,0.6,S,1.9
21,1,1.0283937,1,0.2,S,2.1
21,1,0.8790473,0,0.5,S,1.1
21,1,0.8377408,1,0.6,S,2.3
21,1,1.0708242,1,0.6,S,1.8
21,1,0.9698005,0,0.2,S,1.4
21,1,1.1770897,1,0.4,S,1.3
21,1,1.0029773,0,0.4,S,1.6
21,1,0.7480094,1,0.7,S,0.9
21,1,0.8867183,1,0.8,S,1.4
21,1,0.3068533,1,0.8,S,1.4
21,1,0.8587208,0,0.4,S,1.1
21,1,0.7039671,1,0.7,S,1.6
21,1,1.4888807,1,0.4,S,2.1
21,1,1.5145704,1,0.4,S,1.9
21,1,1.045005,0,0.5,S,1.3
21,1,1.2170224,0,0.3,S,1.9
21,1,1.0527808,0,0.2,S,1.9
21,1,0.8856431,1,0.5,S,0.9
21,1,0.2618856,1,0.8,S,1.8
21,1,0.9776438,1,0.7,S,1.6
21,1,1.0586055,1,0.7,S,2.1
21,1,0.6761563,0,0.2,S,1.9
21,2,0.6564563,0,0.2,S,1.4
21,2,0.6115153,0,0.2,S,1.9
21,2,0.5319286,1,0.6,S,1.1
21,2,0.8901667,0,0.7,S,1.6
21,2,0.6331162,1,0.4,S,1.3
21,2,0.7279466,1,0.5,S,1.9
21,2,0.4022329,1,0.6,S,2.3
21,2,1.0208331,1,0.7,S,1.8
21,2,1.0002112,1,0.6,S,0.9
21,2,1.1240788,1,0.4,S,1.8
21,2,0.7949823,1,0.5,S,0.9
21,2,0.5460875,1,0.8,S,2.3
21,2,0.6316925,1,0.6,S,0.9
21,2,0.9827228,0,0.2,S,2.1
21,2,1.0460498,0,0.7,S,1.8
21,2,1.0179689,1,0.6,S,2.1
21,2,0.7138119,1,0.6,S,1.3
21,2,0.5900119,1,0.6,S,1.8
21,2,0.5158873,1,0.6,S,2.1
21,2,0.5178265,1,0.8,S,1.4
21,2,0.5219318,0,0.3,S,1.6
21,2,0.4127414,0,0.3,S,2.1
21,2,0.3469276,1,0.6,S,0.9
21,2,0.7386824,0,0.3,S,2.3
21,2,0.2778221,0,0.6,S,1.6
21,2,0.4139796,0,0.2,S,1.9
21,2,0.5142749,0,0.3,S,2.3
21,2,0.7058514,0,0.5,S,1.4
21,2,0.2737866,1,0.6,S,2.3
21,2,0.6815636,1,0.4,S,1.4
21,2,0.4085446,1,0.5,S,1.1
21,2,0.1710135,1,0.7,S,1.9
21,2,1.5237098,1,0.3,S,1.8
21,2,1.4151315,0,0.3,S,1.4
21,2,0.6922073,0,0.2,S,1.3
21,2,1.2669693,1,0.4,S,2.1
21,2,0.4629295,0,0.4,S,1.6
21,2,0.5646859,0,0.2,S,1.1
21,2,1.3679223,0,0.6,S,2.3
21,2,0.6160402,0,0.5,S,0.9
21,2,0.7162428,1,0.8,S,1.8
21,2,0.5679789,1,0.7,S,1.4
21,2,0.7195548,0,0.2,S,1.8
21,2,0.2707297,1,0.8,S,2.3
21,2,0.5798136,0,0.2,S,2.3
21,2,1.3079969,0,0.5,S,0.9
21,2,0.6680747,0,0.3,S,2.3
21,2,0.5541952,0,0.4,S,1.3
21,2,0.6888775,1,0.5,S,1.8
21,2,0.3280984,1,0.7,S,1.1
21,2,0.6341653,0,0.3,S,1.4
21,2,0.9834725,1,0.7,S,1.3
21,2,1.6328303,1,0.5,S,1.6
21,2,0.7336176,0,0.4,S,1.9
21,2,0.5410759,0,0.3,S,1.1
21,2,0.6118786,1,0.7,S,1.9
21,2,0.5209808,0,0.5,S,1.6
21,2,0.689616,0,0.4,S,0.9
21,2,0.150826,0,0.7,S,1.6
21,2,0.9019807,0,0.3,S,1.6
21,2,1.3436431,1,0.4,S,1.9
21,2,0.5679356,1,0.7,S,1.8
21,2,1.1171033,1,0.7,S,1.9
21,2,0.6147088,0,0.6,S,0.9
21,2,0.6273145,0,0.2,S,2.3
21,2,0.616066,0,0.4,S,1.9
21,2,0.9916895,1,0.5,S,1.1
21,2,0.9839651,1,0.4,S,1.9
21,2,0.5817121,0,0.2,S,1.8
21,2,0.5140276,0,0.2,S,1.4
21,2,0.3749866,0,0.4,S,1.6
21,2,0.2537781,1,0.8,S,1.8
21,2,0.4478915,0,0.3,S,1.9
21,2,0.6352675,0,0.8,S,0.9
21,2,1.1570871,1,0.8,S,2.1
21,2,0.6528917,0,0.3,S,1.6
21,2,0.9985471,1,0.8,S,1.4
21,2,0.6175389,0,0.6,S,0.9
21,2,0.5708001,0,0.2,S,1.3
21,2,0.2855843,1,0.7,S,1.3
21,2,0.8406648,1,0.6,S,0.9
21,2,0.3900184,0,0.7,S,1.9
21,2,0.9907407,0,0.3,S,1.9
21,3,0.5298051,1,0.7,S,1.1
21,3,0.5080593,1,0.6,S,2.1
21,3,1.3065281,0,0.4,S,2.1
21,3,0.6799089,0,0.2,S,2.3
21,3,0.4939899,1,0.8,S,2.1
21,3,0.879088,0,0.4,S,1.8
21,3,0.6489426,0,0.4,S,1.3
21,3,0.8799454,0,0.3,S,1.6
21,3,0.4056035,1,0.7,S,0.9
21,3,0.4399429,1,0.8,S,1.6
21,3,0.8377275,0,0.4,S,1.8
21,3,0.6498242,0,0.2,S,1.3
21,3,0.5340526,1,0.6,S,1.4
21,3,0.6438778,1,0.5,S,0.9
21,3,0.5906943,0,0.2,S,2.3
21,3,0.6776369,1,0.6,S,2.3
21,3,0.2837249,1,0.7,S,1.1
21,3,0.6511422,0,0.2,S,2.3
21,3,0.5686552,0,0.2,S,1.8
21,3,0.4810533,1,0.6,S,1.4
21,3,0.3089125,1,0.8,S,2.1
21,3,1.0336248,0,0.4,S,0.9
21,3,0.4863817,1,0.6,S,1.8
21,3,0.3158334,1,0.7,S,0.9
21,3,0.798754,0,0.3,S,1.8
21,3,1.2264137,1,0.6,S,1.6
21,3,0.6220162,0,0.4,S,1.9
21,3,0.9299742,1,0.6,S,1.1
21,3,0.56862,1,0.6,S,2.1
21,3,1.0196364,1,0.7,S,2.3
21,3,1.0536567,1,0.4,S,1.8
21,3,0.5833467,0,0.5,S,2.3
21,3,0.8179714,0,0.4,S,1.6
21,3,0.963738,0,0.4,S,1.3
21,3,0.6265518,0,0.2,S,1.8
21,3,0.9941537,0,0.4,S,1.3
21,3,0.8608781,0,0.3,S,2.1
21,3,0.8228626,0,0.5,S,0.9
21,3,0.6112199,0,0.3,S,1.3
21,3,0.4429201,0,0.3,S,2.1
21,3,0.3929773,1,0.8,S,1.6
21,3,0.5456941,1,0.8,S,2.3
21,3,0.6392085,0,0.2,S,1.1
21,3,0.6301976,1,0.7,S,1.8
21,3,0.5319538,1,0.4,S,1.9
21,3,0.5449204,0,0.3,S,1.9
21,3,0.5427487,0,0.4,S,0.9
21,3,0.526734,1,0.6,S,1.8
21,3,1.1597522,1,0.5,S,1.8
21,3,0.1948259,1,0.8,S,1.1
21,3,0.9745773,1,0.5,S,1.3
21,3,0.7010062,1,0.3,S,1.1
21,3,0.5359921,1,0.4,S,2.3
21,3,0.6375991,0,0.5,S,1.6
21,3,0.3335295,1,0.8,S,0.9
21,3,0.6148107,1,0.6,S,1.1
21,3,0.3357152,1,0.6,S,1.1
21,3,0.9825478,0,0.3,S,1.6
21,3,0.440639,1,0.4,S,1.6
21,3,0.6636265,0,0.3,S,2.3
21,3,0.8000837,0,0.2,S,1.4
21,3,0.5400013,0,0.3,S,2.3
21,3,0.5450498,0,0.3,S,1.4
21,3,0.4989373,0,0.2,S,1.3
21,3,0.5347627,0,0.4,S,1.4
21,3,0.5081598,0,0.6,S,1.1
21,3,0.8037731,0,0.4,S,1.6
21,3,0.7289865,1,0.7,S,2.3
21,3,0.7222167,0,0.8,S,2.1
21,3,0.3244872,1,0.8,S,0.9
21,3,0.5205816,0,0.3,S,1.4
21,3,1.0159753,0,0.5,S,2.1
21,3,0.5350678,0,0.3,S,1.3
21,3,0.5240376,0,0.2,S,0.9
21,3,1.3770454,0,0.3,S,1.4
21,3,0.6930439,1,0.2,S,2.1
21,3,0.3528458,1,0.8,S,1.4
21,3,0.9062652,1,0.7,S,1.3
21,3,0.2161161,1,0.7,S,2.3
21,3,0.9640383,1,0.8,S,1.3
21,4,0.8641325,1,0.8,S,2.3
21,4,0.6337156,1,0.6,S,1.9
21,4,0.5719768,1,0.8,S,1.9
21,4,1.0708759,0,0.4,S,1.6
21,4,0.6701307,0,0.3,S,1.6
21,4,0.5469726,1,0.4,S,1.4
21,4,0.1912434,1,0.7,S,1.4
21,4,0.3589354,1,0.7,S,1.1
21,4,0.7050318,0,0.3,S,0.9
21,4,0.7048504,1,0.6,S,1.8
21,4,0.6427295,1,0.6,S,1.1
21,4,0.5419162,1,0.8,S,1.8
21,4,1.0239142,0,0.5,S,1.9
21,4,0.8251349,0,0.5,S,2.3
21,4,0.3779769,1,0.7,S,1.3
21,4,0.2408013,1,0.7,S,1.4
21,4,0.2387982,1,0.7,S,1.4
21,4,0.9051351,0,0.5,S,0.9
21,4,0.2259703,1,0.7,S,1.8
21,4,0.3078362,1,0.7,S,1.9
21,4,0.7868098,0,0.3,S,1.4
21,4,0.1860113,0,0.8,S,1.8
21,4,0.1891336,1,0.8,S,1.1
21,4,1.2068547,1,0.5,S,1.4
21,4,0.4465832,0,0.2,S,1.6
21,4,0.5288942,0,0.5,S,2.1
21,4,0.545617,0,0.4,S,1.1
21,4,0.65705,0,0.2,S,2.3
21,4,0.221969,0,0.6,S,1.3
21,4,0.4340909,0,0.2,S,1.3
21,4,2.2619786,1,0.8,S,2.1
21,4,0.5194571,1,0.7,S,2.3
21,4,0.7130291,0,0.6,S,1.4
21,4,0.306589,1,0.8,S,2.3
21,4,0.8142877,1,0.6,S,0.9
21,4,0.1979636,1,0.8,S,1.3
21,4,0.9691782,1,0.5,S,1.8
21,4,0.6441607,0,0.2,S,2.1
21,4,0.2882087,1,0.8,S,1.8
21,4,0.599065,0,0.4,S,1.1
21,4,0.496872,0,0.2,S,2.1
21,4,1.1368379,1,0.6,S,1.6
21,4,1.0938613,1,0.5,S,1.9
21,4,1.0469313,0,0.2,S,1.1
21,4,1.1479439,1,0.7,S,1.3
21,4,0.8637839,1,0.6,S,1.3
21,4,0.5308729,0,0.3,S,2.3
21,4,1.2689343,0,0.6,S,1.9
21,4,0.7553419,1,0.4,S,2.3
21,4,0.6700856,0,0.2,S,1.1
21,4,0.487181,0,0.3,S,1.3
21,4,0.2506769,0,0.7,S,1.3
21,4,0.5732224,0,0.2,S,0.9
21,4,0.7219819,0,0.3,S,1.3
21,4,1.075746,1,0.5,S,1.1
21,4,0.3898864,1,0.6,S,0.9
21,4,0.9965664,1,0.7,S,1.4
21,4,0.4076558,1,0.7,S,1.8
21,4,0.4900503,0,0.2,S,0.9
21,4,0.5728175,1,0.8,S,1.4
21,4,0.5368651,0,0.2,S,1.3
21,4,0.2967915,1,0.8,S,2.3
21,4,0.9769201,0,0.5,S,1.1
21,4,0.6865994,0,0.8,S,1.8
21,4,1.0040262,0,0.4,S,2.1
21,4,0.6665108,0,0.4,S,1.9
21,4,0.6627549,0,0.4,S,1.1
21,4,0.7329182,0,0.5,S,2.3
21,4,0.4748253,1,0.6,S,0.9
21,4,0.5404163,0,0.6,S,1.9
21,4,0.2778236,1,0.8,S,2.3
21,4,0.4811079,1,0.7,S,2.3
21,4,0.5113351,0,0.2,S,1.3
21,4,1.0507754,0,0.5,S,0.9
22,1,0.2687615,1,0.7,S,1.3
22,1,0.4742228,0,0.3,S,1.4
22,1,0.4910165,0,0.2,S,1.4
22,1,0.5949193,0,0.4,S,2.3
22,1,0.5617022,1,0.3,S,1.1
22,1,0.3659043,1,0.5,S,1.1
22,1,0.3002258,1,0.7,S,1.8
22,1,0.5146738,0,0.3,S,0.9
22,1,0.175109,1,0.6,S,2.1
22,1,0.4293509,1,0.5,S,1.3
22,1,0.5034424,0,0.3,S,0.9
22,1,0.3335599,1,0.6,S,1.3
22,1,0.420531,0,0.4,S,1.4
22,1,0.4029819,0,0.3,S,2.3
22,1,0.3014143,1,0.6,S,1.6
22,1,0.2155213,1,0.6,S,0.9
22,1,0.2819399,1,0.6,S,1.6
22,1,0.2676954,1,0.8,S,1.4
22,1,0.4646044,1,0.5,S,1.6
22,1,0.447755,0,0.6,S,0.9
22,1,0.9877772,0,0.4,S,2.3
22,1,0.4622944,0,0.4,S,2.3
22,1,0.5231167,1,0.7,S,2.1
22,1,0.3914859,1,0.3,S,1.4
22,1,0.3982181,0,0.3,S,1.6
22,1,0.4218961,0,0.2,S,2.3
22,1,0.383288,1,0.7,S,1.1
22,1,0.2425897,1,0.8,S,2.3
22,1,1.0371141,1,0.6,S,1.1
22,1,0.505795,0,0.3,S,1.1
22,1,0.3650013,0,0.3,S,1.4
22,1,0.2386104,1,0.7,S,1.8
22,1,0.5283201,0,0.2,S,2.1
22,1,0.2653401,1,0.8,S,1.4
22,1,0.4046565,0,0.2,S,1.6
22,1,0.6051818,0,0.2,S,1.4
22,1,0.5869489,0,0.5,S,1.9
22,1,0.4802663,1,0.7,S,0.9
22,1,0.4202546,1,0.7,S,2.1
22,1,0.5204984,0,0.4,S,1.8
22,1,0.7594425,1,0.5,S,2.1
22,1,0.7770203,0,0.2,S,1.9
22,1,0.5825205,1,0.6,S,2.3
22,1,0.4523986,0,0.2,S,1.8
22,1,0.3970806,1,0.5,S,1.1
22,1,0.3960991,0,0.4,S,1.8
22,1,0.6305085,1,0.5,S,1.8
22,1,0.3630318,1,0.7,S,1.4
22,1,0.4479878,1,0.6,S,1.1
22,1,0.4857356,0,0.2,S,0.9
22,1,0.4430828,0,0.2,S,0.9
22,1,0.3520738,1,0.5,S,1.3
22,1,0.8321806,0,0.4,S,0.9
22,1,1.1674329,1,0.5,S,1.1
22,1,0.7933846,0,0.3,S,2.1
22,1,0.5964199,0,0.2,S,1.9
22,1,0.4101129,0,0.2,S,2.3
22,1,0.4017419,0,0.5,S,1.4
22,1,0.4462878,1,0.8,S,1.4
22,1,0.3102878,1,0.7,S,0.9
22,1,0.339104,1,0.6,S,1.8
22,1,0.4451728,0,0.2,S,1.1
22,1,0.2910222,1,0.7,S,1.9
22,1,0.2860151,1,0.8,S,2.3
22,1,0.2553647,1,0.7,S,1.6
22,1,0.2724588,1,0.5,S,1.8
22,1,0.1412915,1,0.7,S,2.3
22,1,0.3833013,1,0.7,S,1.3
22,1,0.3624031,1,0.7,S,2.3
22,1,0.4505114,0,0.4,S,1.3
22,1,0.3551787,1,0.8,S,2.1
22,1,0.332546,1,0.8,S,2.1
22,1,0.5783641,0,0.2,S,2.3
22,1,0.3421381,1,0.7,S,1.3
22,1,0.5725747,1,0.4,S,1.8
22,1,0.9333,0,0.4,S,1.4
22,1,0.3333439,1,0.6,S,1.6
22,1,0.3093098,1,0.7,S,0.9
22,2,0.3655721,1,0.5,S,1.1
22,2,0.5796411,1,0.4,S,1.1
22,2,0.6045414,1,0.7,S,1.3
22,2,0.3213746,1,0.8,S,0.9
22,2,0.3463483,1,0.8,S,1.4
22,2,0.6992637,0,0.2,S,1.3
22,2,1.0661031,1,0.6,S,1.8
22,2,0.3853468,1,0.8,S,0.9
22,2,0.4784559,0,0.2,S,0.9
22,2,0.3054017,1,0.7,S,0.9
22,2,0.6315908,0,0.4,S,2.3
22,2,0.5543161,0,0.2,S,1.3
22,2,0.5168312,1,0.6,S,1.3
22,2,0.4019573,0,0.4,S,1.6
22,2,0.2811078,1,0.7,S,0.9
22,2,0.3793663,0,0.2,S,1.3
22,2,0.695089,0,0.2,S,1.1
22,2,0.3934236,1,0.5,S,1.8
22,2,0.6052667,0,0.2,S,0.9
22,2,0.6978824,0,0.3,S,1.4
22,2,0.8729399,0,0.4,S,0.9
22,2,0.6928848,1,0.6,S,1.8
22,2,0.3999974,1,0.5,S,1.1
22,2,0.3572639,1,0.7,S,2.3
22,2,0.9457662,1,0.3,S,1.4
22,2,0.614664,0,0.2,S,1.8
22,2,0.5321419,0,0.3,S,2.3
22,2,0.3227031,1,0.7,S,1.9
22,2,0.1299909,1,0.7,S,2.3
22,2,0.6034474,0,0.2,S,2.1
22,2,0.6043003,1,0.6,S,1.4
22,2,0.282643,1,0.8,S,0.9
22,2,0.2560348,1,0.7,S,2.3
22,2,0.2632273,1,0.8,S,1.8
22,2,0.2974109,1,0.8,S,2.3
22,2,0.5290988,0,0.3,S,1.1
22,2,0.2088847,1,0.6,S,1.6
22,2,0.2991571,1,0.7,S,2.3
22,2,0.2472045,1,0.7,S,1.3
22,2,0.6374108,0,0.3,S,1.1
22,2,0.6723553,0,0.2,S,1.4
22,2,0.6453443,0,0.6,S,1.3
22,2,0.741718,0,0.8,S,2.1
22,2,0.5484646,0,0.6,S,1.8
22,2,0.4111336,1,0.6,S,1.4
