subj,response,soa,hist
27,1,16,S
27,1,-16,S
27,0,-16,S
27,0,16,S
27,1,16,S
27,0,72,S
27,0,-44,S
27,1,72,S
27,1,16,S
27,0,-44,S
27,0,-72,S
27,1,72,S
27,1,100,S
27,0,-100,S
27,0,-16,S
27,0,-72,S
27,0,-16,S
27,0,-44,S
27,0,-100,S
27,0,-100,S
27,1,-44,S
27,1,-16,S
27,0,-16,S
27,1,-16,S
27,0,16,S
27,1,44,S
27,0,-44,S
27,0,72,S
27,1,-16,S
27,0,-44,S
27,0,-72,S
27,1,100,S
27,0,-44,S
27,1,72,S
27,1,72,S
27,0,-72,S
27,0,-72,S
27,0,-16,S
27,1,72,S
27,0,16,S
27,1,16,S
27,1,44,S
27,0,72,S
27,0,-44,S
27,1,100,S
27,1,100,S
27,0,-44,S
27,1,100,S
27,1,72,S
27,0,-44,S
27,1,-44,S
27,0,-72,S
27,0,-44,S
27,0,16,S
27,0,-16,S
27,1,100,S
27,0,16,S
27,0,-44,S
27,1,16,S
27,1,-44,S
27,0,-100,S
27,1,16,S
27,0,-44,S
27,0,16,S
27,0,-16,S
27,1,16,S
27,0,-44,S
27,1,100,S
27,0,-44,S
28,0,72,S
28,0,-100,S
28,0,-44,S
28,0,-44,S
28,1,72,S
28,1,-72,S
28,1,16,S
28,1,44,S
28,1,16,S
28,0,-72,S
28,1,-16,S
28,1,-44,S
28,1,100,S
28,0,-72,S
28,1,44,S
28,1,44,S
28,0,-44,S
28,0,-100,S
28,1,44,S
28,1,16,S
28,0,-72,S
28,0,-16,S
28,0,-44,S
28,1,72,S
28,1,-16,S
28,1,100,S
28,1,-44,S
28,0,-16,S
28,0,-72,S
28,1,-16,S
28,0,-100,S
28,0,100,S
28,0,-44,S
28,0,72,S
28,0,-72,S
28,1,72,S
28,1,16,S
28,0,-100,S
28,1,72,S
28,0,-16,S
28,0,-100,S
28,0,-100,S
28,0,72,S
28,1,72,S
28,0,-44,S
28,1,44,S
28,1,44,S
28,0,-44,S
28,1,44,S
28,1,72,S
28,1,16,S
28,1,100,S
28,0,-44,S
28,0,16,S
28,0,16,S
28,1,72,S
28,0,-100,S
28,1,100,S
28,0,-44,S
28,0,-16,S
28,1,72,S
28,0,-100,S
28,0,-72,S
28,1,100,S
28,0,-44,S
28,0,-100,S
28,1,100,S
28,1,100,S
28,0,-100,S
28,0,-16,S
28,1,-44,S
28,1,72,S
28,1,72,S
28,1,-44,S
28,0,-100,S
28,0,16,S
28,0,-72,S
28,0,-44,S
28,0,-72,S
28,0,-72,S
28,1,16,S
28,1,16,S
28,0,-100,S
28,0,16,S
28,0,-100,S
28,0,-44,S
28,1,100,S
28,1,72,S
28,1,100,S
28,0,-16,S
28,0,-44,S
28,1,100,S
28,1,72,S
28,0,-16,S
28,1,100,S
28,0,-100,S
28,0,-16,S
28,1,44,S
28,0,-72,S
28,1,72,S
28,1,72,S
28,0,-44,S
28,0,-16,S
28,0,44,S
28,1,-16,S
28,0,-100,S
28,0,-72,S
28,1,100,S
28,1,16,S
28,1,100,S
28,0,-100,S
28,1,100,S
28,1,16,S
28,1,100,S
28,1,44,S
28,1,100,S
28,1,72,S
28,0,-100,S
28,1,16,S
28,1,16,S
28,1,16,S
28,1,100,S
28,1,72,S
28,0,16,S
28,0,44,S
28,1,16,S
28,1,100,S
28,0,-100,S
28,0,-72,S
28,1,100,S
28,1,44,S
28,1,72,S
28,0,-100,S
28,1,100,S
28,1,72,S
28,0,-100,S
28,0,-44,S
28,0,-44,S
28,1,100,S
28,1,-16,S
28,0,-44,S
28,0,-72,S
28,1,100,S
28,0,-72,S
28,0,-44,S
28,0,-100,S
28,1,44,S
28,0,16,S
28,1,-44,S
28,1,72,S
28,1,72,S
28,1,72,S
28,0,-100,S
28,1,100,S
28,0,-100,S
28,1,100,S
28,0,-16,S
28,0,72,S
28,1,100,S
28,1,100,S
28,1,100,S
28,1,44,S
28,0,-44,S
28,1,16,S
28,0,-44,S
28,0,-16,S
28,1,44,S
28,1,44,S
28,1,72,S
28,1,72,S
28,1,72,S
28,1,100,S
28,1,100,S
28,0,-44,S
28,0,-16,S
28,1,72,S
28,1,72,S
28,0,-100,S
28,1,100,S
28,1,100,S
28,1,100,S
28,1,72,S
28,1,72,S
28,1,100,S
28,0,16,S
28,0,-16,S
28,0,-100,S
28,0,-72,S
28,1,100,S
28,1,100,S
28,1,100,S
28,0,-44,S
28,1,72,S
28,1,72,S
28,1,100,S
28,0,-44,S
28,0,-16,S
28,0,16,S
28,0,44,S
28,0,-72,S
28,0,-72,S
28,0,16,S
28,0,44,S
28,0,-44,S
28,0,-16,S
28,1,100,S
28,1,16,S
28,1,44,S
28,0,-16,S
28,1,100,S
28,0,100,S
28,0,-44,S
28,1,100,S
28,1,-16,S
28,1,44,S
28,1,44,S
28,1,72,S
28,0,-100,S
28,0,-16,S
28,0,-100,S
28,1,100,S
28,1,100,S
28,1,100,S
28,1,72,S
28,0,-44,S
28,0,16,S
28,0,-44,S
28,0,-72,S
28,0,-72,S
28,1,-16,S
28,0,16,S
28,0,-100,S
28,0,-100,S
28,1,100,S
28,0,-72,S
28,1,44,S
28,1,72,S
28,1,-16,S
28,0,-72,S
28,1,-16,S
28,1,44,S
28,0,-100,S
28,1,100,S
28,1,72,S
28,1,100,S
28,0,-72,S
28,1,72,S
28,0,-16,S
28,0,-72,S
28,1,44,S
28,0,-72,S
28,0,-16,S
28,0,16,S
28,0,-100,S
28,1,72,S
28,0,16,S
28,1,-16,S
28,1,72,S
28,0,-72,S
28,0,-100,S
28,1,72,S
28,0,-16,S
28,0,-72,S
28,0,-16,S
28,0,-44,S
28,0,-44,S
28,0,16,S
28,0,16,S
28,1,-16,S
28,0,-100,S
28,0,100,S
28,0,-44,S
28,1,72,S
28,1,100,S
28,0,-100,S
28,0,-16,S
28,0,44,S
29,0,-44,S
29,1,16,S
29,0,-44,S
29,1,100,S
29,1,100,S
29,1,16,S
29,1,100,S
29,0,-16,S
29,1,16,S
29,1,-16,S
29,1,44,S
29,0,-100,S
29,1,-100,S
29,1,16,S
29,0,-44,S
29,0,16,S
29,1,44,S
29,1,100,S
29,1,100,S
29,1,72,S
29,0,-44,S
29,0,-100,S
29,1,100,S
29,0,-100,S
29,0,-44,S
29,0,16,S
29,1,44,S
29,1,72,S
29,0,-100,S
29,0,-72,S
29,1,72,S
29,0,-100,S
29,1,-16,S
29,1,-16,S
29,0,-72,S
29,0,-16,S
29,0,100,S
29,1,16,S
29,0,16,S
29,0,-72,S
29,0,-72,S
29,0,-44,S
29,1,44,S
29,0,44,S
29,0,-100,S
29,0,-72,S
29,1,72,S
29,0,-100,S
29,1,72,S
29,1,16,S
29,1,16,S
29,1,-100,S
29,1,72,S
29,1,16,S
29,1,72,S
29,1,16,S
29,1,44,S
29,0,-44,S
29,1,16,S
29,0,-72,S
29,1,100,S
29,1,72,S
29,0,-44,S
29,1,44,S
29,0,72,S
29,1,100,S
29,0,-44,S
29,1,44,S
29,0,-100,S
29,0,-16,S
29,1,44,S
29,1,16,S
29,1,16,S
29,1,100,S
29,1,72,S
29,1,16,S
29,0,-16,S
29,0,-16,S
29,0,-44,S
29,0,-100,S
29,0,-100,S
29,0,-44,S
29,1,72,S
29,1,100,S
29,0,16,S
29,1,44,S
29,1,72,S
29,1,72,S
29,1,44,S
29,0,-72,S
29,0,-72,S
29,1,16,S
29,0,-72,S
29,1,16,S
29,0,44,S
29,1,44,S
29,1,100,S
29,1,44,S
29,1,100,S
29,1,72,S
29,1,-16,S
29,1,72,S
29,0,16,S
29,1,16,S
29,0,-16,S
29,1,44,S
29,0,-100,S
29,1,-16,S
29,1,100,S
29,1,16,S
29,0,-44,S
29,1,-16,S
29,1,44,S
29,1,72,S
29,1,100,S
29,0,-100,S
29,1,44,S
29,1,44,S
29,1,100,S
29,0,-44,S
29,0,-44,S
29,0,16,S
29,0,-16,S
29,1,-16,S
29,1,100,S
29,0,-100,S
29,0,-72,S
29,1,-44,S
29,0,-16,S
29,1,100,S
29,1,-16,S
29,0,-72,S
29,0,-44,S
29,0,-44,S
29,1,100,S
29,1,16,S
29,1,44,S
29,0,-100,S
29,0,-16,S
29,1,72,S
29,0,-100,S
29,0,16,S
29,1,100,S
29,0,-72,S
29,1,100,S
29,0,16,S
29,1,44,S
29,0,-72,S
29,1,16,S
29,0,-100,S
29,0,-16,S
29,1,44,S
29,1,100,S
29,0,-44,S
29,0,-44,S
29,1,16,S
29,1,72,S
29,0,-44,S
29,0,-16,S
29,1,72,S
29,0,-100,S
29,1,100,S
29,1,44,S
29,1,44,S
29,1,44,S
29,0,-16,S
29,0,-100,S
29,0,72,S
29,1,44,S
29,0,-72,S
29,0,-72,S
29,0,-44,S
29,0,-72,S
29,0,-72,S
29,0,-44,S
29,1,100,S
29,0,-100,S
29,1,44,S
29,0,-44,S
29,0,-72,S
29,1,72,S
29,0,-72,S
29,1,44,S
29,1,44,S
29,0,16,S
29,1,16,S
29,1,44,S
29,1,16,S
29,0,44,S
29,0,-72,S
29,0,-100,S
29,0,-44,S
29,0,-44,S
29,0,-72,S
29,1,44,S
29,1,100,S
29,0,72,S
29,1,100,S
29,1,16,S
29,0,44,S
29,0,-100,S
29,1,100,S
29,1,100,S
29,0,-44,S
29,1,-44,S
29,0,-72,S
29,1,16,S
29,1,100,S
29,0,-16,S
29,0,-72,S
29,1,44,S
29,1,16,S
29,0,16,S
29,0,-44,S
29,0,-72,S
29,1,16,S
29,0,-100,S
29,1,-16,S
29,0,-100,S
29,0,-16,S
29,0,-72,S
29,1,72,S
29,1,72,S
29,1,100,S
29,0,-16,S
29,0,-72,S
29,0,-44,S
29,1,-16,S
29,1,100,S
29,1,16,S
29,0,-44,S
29,0,-44,S
29,1,100,S
29,0,-72,S
29,0,-100,S
29,0,-44,S
29,1,16,S
29,1,100,S
29,0,-44,S
29,1,16,S
29,0,-100,S
29,0,-44,S
29,1,-44,S
29,1,100,S
29,1,16,S
29,1,72,S
29,0,16,S
29,1,100,S
29,0,-44,S
29,0,-72,S
29,1,16,S
29,0,-44,S
29,0,-16,S
29,1,44,S
29,0,16,S
29,0,-16,S
29,1,44,S
29,1,100,S
29,1,100,S
29,0,-72,S
29,0,16,S
29,0,16,S
29,1,16,S
29,1,72,S
29,1,16,S
29,0,-44,S
29,1,-16,S
29,0,-16,S
29,1,44,S
29,0,-44,S
29,0,-16,S
29,1,16,S
29,0,-44,S
29,0,-100,S
29,0,-100,S
29,1,16,S
29,1,44,S
29,1,72,S
29,1,44,S
29,0,-100,S
29,1,100,S
29,1,44,S
29,0,-100,S
29,1,16,S
29,0,-44,S
29,1,72,S
29,1,100,S
29,1,72,S
29,1,44,S
29,1,72,S
29,0,-72,S
29,0,-72,S
29,0,-72,S
30,1,44,S
30,1,100,S
30,1,44,S
30,0,16,S
30,1,72,S
30,1,72,S
30,0,16,S
30,1,72,S
30,1,44,S
30,0,44,S
30,0,-44,S
30,0,-16,S
30,0,-16,S
30,0,-100,S
30,1,100,S
30,0,-44,S
30,1,44,S
30,1,44,S
30,1,72,S
30,0,-44,S
30,0,-44,S
30,1,44,S
30,0,-44,S
30,0,-100,S
30,0,-72,S
30,0,-100,S
30,1,72,S
30,1,100,S
30,0,16,S
30,1,72,S
30,0,-44,S
30,1,100,S
30,0,16,S
30,0,-100,S
30,1,100,S
30,0,16,S
30,1,100,S
30,1,44,S
30,1,72,S
30,0,-100,S
30,0,72,S
30,0,-16,S
30,0,-72,S
30,0,-44,S
30,0,-72,S
30,1,72,S
30,1,16,S
30,0,-72,S
30,0,44,S
30,0,-72,S
30,1,100,S
30,0,-100,S
30,0,-100,S
30,0,-72,S
30,0,-44,S
30,1,72,S
30,0,72,S
30,0,-44,S
30,0,-72,S
30,0,-44,S
30,0,-100,S
30,0,16,S
30,0,-100,S
30,0,-16,S
30,1,100,S
30,1,72,S
30,1,100,S
30,1,100,S
30,0,-16,S
30,0,-44,S
30,1,44,S
30,1,16,S
30,1,72,S
30,0,-44,S
30,0,-16,S
30,1,72,S
30,0,-16,S
30,0,-100,S
30,0,-100,S
30,0,-100,S
30,1,44,S
30,1,44,S
30,1,100,S
30,1,72,S
30,0,-72,S
30,1,-16,S
30,0,-44,S
30,1,44,S
30,0,16,S
30,0,-44,S
30,1,72,S
30,1,100,S
30,1,72,S
30,0,-16,S
30,0,-100,S
30,1,44,S
30,0,-44,S
30,1,16,S
30,1,16,S
30,1,16,S
30,0,-72,S
30,1,72,S
30,0,-100,S
30,0,16,S
30,0,-16,S
30,0,-72,S
30,1,100,S
30,0,-100,S
30,0,44,S
30,1,44,S
30,1,72,S
30,0,-72,S
30,0,-100,S
30,0,-100,S
30,0,72,S
30,1,100,S
30,0,-44,S
30,0,72,S
30,0,-100,S
30,0,-44,S
30,0,44,S
30,0,-100,S
30,1,44,S
30,1,100,S
30,1,44,S
30,0,-72,S
30,1,100,S
30,0,16,S
30,0,44,S
30,0,-72,S
30,1,72,S
30,0,16,S
30,0,-72,S
30,1,100,S
30,1,44,S
30,1,16,S
30,0,16,S
30,1,100,S
30,0,-72,S
30,0,44,S
30,0,-44,S
30,1,72,S
30,0,16,S
30,1,100,S
30,0,-44,S
30,0,-16,S
30,0,-44,S
30,0,16,S
30,0,16,S
30,0,-72,S
30,0,-16,S
30,1,44,S
30,0,-100,S
30,0,44,S
30,1,100,S
30,0,-72,S
30,0,72,S
30,0,-72,S
30,0,-72,S
30,1,72,S
30,1,72,S
30,1,100,S
30,0,-16,S
30,1,44,S
30,0,-16,S
30,1,16,S
30,0,-16,S
30,1,100,S
30,0,16,S
30,0,-44,S
30,0,-16,S
30,0,-72,S
30,0,-100,S
30,0,-100,S
30,1,100,S
30,0,-16,S
30,0,-100,S
30,1,72,S
30,1,100,S
30,0,-44,S
30,0,44,S
30,1,44,S
30,1,100,S
30,0,-72,S
30,0,-100,S
30,0,-72,S
30,1,72,S
30,1,44,S
30,0,-44,S
30,0,-100,S
30,0,16,S
30,0,-72,S
30,0,-72,S
30,0,16,S
30,0,44,S
30,0,-44,S
30,1,44,S
30,1,72,S
30,1,100,S
30,1,72,S
30,1,44,S
30,1,72,S
30,0,-44,S
30,1,44,S
30,0,-44,S
30,0,-44,S
30,1,16,S
30,0,-44,S
30,0,-44,S
30,1,100,S
30,1,44,S
30,1,100,S
30,0,-44,S
30,1,16,S
30,1,72,S
30,0,-100,S
30,1,100,S
30,1,72,S
30,1,16,S
30,1,16,S
30,0,-72,S
30,1,100,S
30,0,-100,S
30,0,-100,S
30,1,100,S
30,0,-44,S
30,0,-44,S
30,0,-100,S
30,1,72,S
30,1,16,S
30,0,-100,S
30,0,-72,S
30,1,16,S
30,0,-44,S
30,1,100,S
30,1,16,S
30,1,72,S
30,1,100,S
30,1,100,S
30,1,16,S
30,0,-16,S
30,1,100,S
30,0,-100,S
30,0,-72,S
30,1,100,S
30,1,100,S
30,0,-16,S
30,1,72,S
30,1,100,S
30,0,-100,S
30,0,-72,S
30,1,100,S
30,0,16,S
30,0,-16,S
30,0,-44,S
30,0,-72,S
30,0,-16,S
30,0,-16,S
30,1,100,S
30,1,44,S
30,1,44,S
30,0,-72,S
30,0,-100,S
30,0,-16,S
30,0,-100,S
30,0,-100,S
30,1,100,S
30,0,16,S
30,0,-16,S
31,1,100,S
31,1,72,S
31,0,16,S
31,0,72,S
31,0,-100,S
31,0,44,S
31,0,72,S
31,1,100,S
31,0,16,S
31,0,-72,S
31,0,-100,S
31,1,-16,S
31,0,16,S
31,1,16,S
31,0,-16,S
31,1,44,S
31,1,44,S
31,0,16,S
31,0,-16,S
31,0,-16,S
31,0,-100,S
31,0,-44,S
31,0,-100,S
31,0,100,S
31,0,72,S
31,1,-16,S
31,0,72,S
31,0,-100,S
31,1,100,S
31,0,-100,S
31,1,100,S
31,0,-100,S
31,0,-44,S
31,0,-100,S
31,0,-72,S
31,1,72,S
31,0,-16,S
31,1,100,S
31,1,72,S
31,1,100,S
31,1,-16,S
31,1,44,S
31,0,16,S
31,0,44,S
31,1,100,S
31,0,-100,S
31,1,100,S
31,0,44,S
31,1,44,S
31,1,100,S
31,1,44,S
31,1,100,S
31,0,-16,S
31,0,16,S
31,0,-16,S
31,0,44,S
31,1,44,S
31,1,16,S
31,0,16,S
31,0,-100,S
31,1,100,S
31,0,44,S
31,0,44,S
31,1,100,S
31,0,-16,S
31,1,100,S
31,1,16,S
31,0,-100,S
31,0,72,S
31,1,72,S
31,0,-100,S
31,0,-100,S
31,0,100,S
31,1,16,S
31,1,100,S
31,1,72,S
31,0,-44,S
31,1,16,S
31,0,-16,S
31,0,-44,S
31,1,44,S
31,0,-100,S
31,0,-44,S
31,0,44,S
31,1,100,S
31,1,100,S
31,0,16,S
31,0,44,S
31,1,-100,S
31,1,-44,S
31,0,-72,S
31,0,-100,S
31,0,-44,S
31,0,44,S
31,0,-16,S
31,1,16,S
31,1,72,S
31,0,-16,S
31,1,16,S
31,1,16,S
31,1,-44,S
31,0,-44,S
31,0,-100,S
31,0,72,S
31,1,-16,S
31,0,-44,S
31,0,-72,S
31,0,-44,S
31,0,72,S
31,0,-100,S
31,0,44,S
31,0,-72,S
31,0,44,S
31,0,100,S
31,0,-100,S
31,1,100,S
31,1,-16,S
31,1,100,S
31,0,100,S
31,0,100,S
31,1,44,S
31,0,44,S
31,1,-44,S
31,0,-44,S
31,1,100,S
31,0,-16,S
31,0,-16,S
31,0,-100,S
31,0,16,S
31,1,16,S
31,1,16,S
31,0,-100,S
31,0,-100,S
31,1,100,S
31,0,-100,S
31,0,-100,S
31,1,16,S
31,1,16,S
31,0,44,S
31,0,44,S
31,1,44,S
31,1,16,S
31,0,-100,S
31,0,72,S
31,1,72,S
31,0,100,S
31,0,-16,S
31,1,-16,S
31,0,-100,S
31,1,100,S
31,0,-44,S
31,1,-16,S
31,0,-16,S
31,1,100,S
31,1,100,S
31,0,-44,S
31,0,44,S
31,0,-100,S
31,0,-44,S
31,0,-44,S
31,1,100,S
31,0,44,S
31,1,16,S
31,0,-44,S
31,1,16,S
31,0,-44,S
31,0,-72,S
31,0,-16,S
31,1,-16,S
31,1,100,S
31,1,-16,S
31,0,-100,S
31,0,-100,S
31,0,-100,S
31,0,-72,S
31,1,16,S
31,0,-44,S
31,0,-72,S
31,0,-72,S
31,0,16,S
31,0,-72,S
31,0,-44,S
31,1,-44,S
31,0,16,S
31,0,-72,S
31,1,16,S
31,1,44,S
31,0,-44,S
31,0,-16,S
31,0,72,S
31,1,44,S
31,0,16,S
31,0,-44,S
31,0,-72,S
31,0,-44,S
31,1,100,S
31,0,-72,S
31,0,-72,S
31,0,-100,S
31,0,44,S
31,0,-44,S
31,1,16,S
31,0,-44,S
31,1,16,S
31,0,100,S
31,0,-100,S
31,0,100,S
31,0,-44,S
31,1,44,S
31,0,72,S
31,0,-16,S
31,0,-72,S
31,0,-100,S
31,1,-16,S
31,0,-100,S
31,0,-16,S
31,0,44,S
31,1,100,S
31,1,72,S
31,1,72,S
31,1,16,S
31,0,-72,S
31,0,-16,S
31,0,-72,S
31,0,44,S
31,0,-100,S
31,0,-16,S
31,0,100,S
31,0,72,S
31,0,-72,S
31,1,-44,S
31,0,-44,S
31,0,-72,S
31,0,-72,S
31,1,72,S
31,0,72,S
31,0,16,S
31,0,-44,S
31,0,44,S
31,1,100,S
31,0,16,S
31,0,72,S
31,0,-100,S
31,0,-100,S
31,0,-72,S
31,0,100,S
31,0,-100,S
31,0,-44,S
31,0,-100,S
31,1,72,S
31,0,-44,S
31,1,44,S
31,0,-44,S
31,0,-100,S
31,0,72,S
31,0,-100,S
31,0,-100,S
31,0,-72,S
31,0,-100,S
31,0,-44,S
31,1,16,S
31,1,-16,S
31,0,-72,S
31,0,-100,S
31,1,-16,S
31,1,16,S
31,0,-72,S
31,0,100,S
31,0,-44,S
31,0,-100,S
31,0,-100,S
31,1,-44,S
31,0,-72,S
31,0,-72,S
31,0,-100,S
31,0,-44,S
31,1,100,S
31,1,100,S
31,0,16,S
31,1,100,S
31,1,72,S
31,1,100,S
31,1,72,S
31,0,-16,S
31,1,100,S
31,0,-16,S
31,0,-16,S
31,0,-44,S
32,0,16,S
32,0,-44,S
32,0,16,S
32,0,72,S
32,0,44,S
32,0,16,S
32,0,100,S
32,0,44,S
32,1,44,S
32,0,-72,S
32,0,-100,S
32,1,16,S
32,1,100,S
32,0,-100,S
32,0,-100,S
32,0,-44,S
32,1,44,S
32,0,-72,S
32,1,100,S
32,1,72,S
32,0,-44,S
32,1,100,S
32,1,16,S
32,0,16,S
32,0,44,S
32,0,-72,S
32,0,-44,S
32,1,-44,S
32,1,44,S
32,0,-16,S
32,0,-44,S
32,1,72,S
32,0,16,S
32,0,-100,S
32,0,16,S
32,0,72,S
32,1,44,S
32,1,-44,S
32,0,44,S
32,0,-16,S
32,0,16,S
32,0,-100,S
32,1,-16,S
32,1,72,S
32,1,72,S
32,0,-16,S
32,0,-100,S
32,1,100,S
32,1,-16,S
32,0,44,S
32,0,-72,S
32,0,-72,S
32,1,100,S
32,1,-100,S
32,0,44,S
32,1,44,S
32,0,16,S
32,0,-72,S
32,1,-72,S
32,0,16,S
32,0,-100,S
32,1,100,S
32,1,100,S
32,1,16,S
32,1,72,S
32,1,72,S
32,1,44,S
32,1,16,S
32,0,-100,S
32,1,16,S
32,0,16,S
32,0,-72,S
32,0,16,S
32,1,44,S
32,1,72,S
32,1,16,S
32,0,44,S
32,0,-44,S
32,0,-100,S
32,0,-44,S
32,0,44,S
32,0,-100,S
32,0,-44,S
32,1,72,S
32,0,-44,S
32,0,44,S
32,1,72,S
32,0,-16,S
32,0,-16,S
32,1,100,S
32,1,-16,S
32,0,-100,S
32,1,-16,S
32,1,100,S
32,1,72,S
32,1,72,S
32,0,72,S
32,1,-44,S
32,1,44,S
32,0,-44,S
32,0,-16,S
32,0,44,S
32,1,100,S
32,1,-72,S
32,0,-100,S
32,0,72,S
32,0,-44,S
32,1,16,S
32,0,-44,S
32,0,44,S
32,0,-72,S
32,0,-72,S
32,1,-44,S
32,0,-72,S
32,0,-72,S
32,0,-72,S
32,0,16,S
32,1,44,S
32,0,44,S
32,1,100,S
32,0,-100,S
32,1,-44,S
32,1,44,S
32,0,-44,S
32,1,44,S
32,1,100,S
32,1,72,S
32,1,44,S
32,1,44,S
32,0,100,S
32,1,16,S
32,1,72,S
32,1,72,S
32,0,-100,S
32,0,72,S
32,0,-100,S
32,1,72,S
32,1,-72,S
32,0,-72,S
32,1,44,S
32,0,72,S
32,1,-44,S
32,0,72,S
32,0,-16,S
32,1,16,S
32,0,44,S
32,1,72,S
32,1,100,S
32,1,100,S
32,0,16,S
32,0,-44,S
32,1,72,S
32,1,72,S
32,0,44,S
32,0,-44,S
32,0,16,S
32,1,44,S
32,0,-16,S
32,1,72,S
32,1,-44,S
32,1,-44,S
32,1,100,S
32,1,44,S
32,0,16,S
32,1,44,S
32,0,-16,S
32,0,16,S
32,1,16,S
32,1,72,S
32,0,-44,S
32,0,-100,S
32,1,-100,S
32,0,-16,S
32,0,-72,S
32,0,-44,S
32,1,-44,S
32,1,72,S
32,0,-72,S
32,1,44,S
32,1,16,S
32,1,-44,S
32,1,72,S
32,1,44,S
32,1,100,S
32,1,16,S
32,1,100,S
32,1,-72,S
32,0,-100,S
32,0,-100,S
32,1,72,S
32,1,-44,S
32,0,72,S
32,1,-16,S
32,1,44,S
32,0,-44,S
32,1,44,S
32,1,16,S
32,1,72,S
32,0,16,S
32,1,100,S
32,1,72,S
32,1,72,S
32,1,72,S
32,1,100,S
32,1,16,S
32,1,72,S
32,1,100,S
32,1,100,S
32,0,-44,S
32,1,72,S
32,0,-100,S
32,1,72,S
32,1,-100,S
32,1,16,S
32,0,-100,S
32,1,44,S
32,1,-16,S
32,0,-100,S
32,0,44,S
32,0,-100,S
32,0,44,S
32,1,-44,S
32,1,16,S
32,1,-16,S
32,0,100,S
32,0,-16,S
32,1,72,S
32,1,16,S
32,1,-44,S
32,1,16,S
32,1,44,S
32,1,-100,S
32,0,-72,S
32,1,16,S
32,0,-100,S
32,0,-100,S
32,1,16,S
32,0,-72,S
32,0,72,S
32,0,-72,S
32,0,-100,S
32,0,-72,S
32,1,100,S
32,1,16,S
32,1,72,S
32,1,-72,S
32,1,44,S
33,0,-72,S
33,0,-100,S
33,0,-72,S
33,0,-44,S
33,1,100,S
33,0,-44,S
33,0,-16,S
33,0,-16,S
33,1,-100,S
33,0,-100,S
33,0,72,S
33,0,-44,S
33,0,-44,S
33,0,-16,S
33,1,100,S
33,1,100,S
33,1,72,S
33,0,-44,S
33,0,16,S
33,1,72,S
33,1,100,S
33,0,16,S
33,1,72,S
33,0,-44,S
33,1,72,S
33,0,-100,S
33,0,-100,S
33,1,72,S
33,0,-16,S
33,0,-72,S
33,1,16,S
33,0,-16,S
33,0,-100,S
33,1,44,S
33,0,72,S
33,0,-100,S
33,0,-16,S
33,0,-16,S
33,0,-16,S
33,0,-100,S
33,1,100,S
33,1,44,S
33,1,16,S
33,0,16,S
33,1,16,S
33,1,100,S
33,1,44,S
33,1,72,S
33,0,-72,S
33,1,44,S
33,0,16,S
33,1,100,S
33,0,16,S
33,0,72,S
33,1,16,S
33,0,-100,S
33,1,72,S
33,0,-100,S
33,1,100,S
33,1,72,S
33,0,-16,S
33,0,-72,S
33,1,100,S
33,1,100,S
33,0,-16,S
33,1,72,S
33,0,72,S
33,0,16,S
33,0,-16,S
33,0,-44,S
33,0,44,S
33,0,-72,S
33,1,44,S
33,1,-44,S
33,0,44,S
33,1,-72,S
33,0,-72,S
33,1,-44,S
33,0,100,S
33,0,-44,S
33,1,-44,S
33,1,100,S
33,1,16,S
33,0,16,S
33,0,-100,S
33,1,-16,S
33,1,100,S
33,0,-44,S
33,0,44,S
33,1,72,S
33,1,100,S
33,1,-16,S
33,0,-44,S
33,1,44,S
33,0,-44,S
33,1,-100,S
33,1,-16,S
33,1,-16,S
33,1,-72,S
33,0,-16,S
33,1,-100,S
33,1,72,S
33,1,16,S
33,0,100,S
33,1,-44,S
33,0,-16,S
33,1,100,S
33,1,16,S
33,1,100,S
33,0,16,S
33,1,-44,S
33,1,-16,S
33,1,-44,S
33,1,44,S
33,1,100,S
33,0,16,S
33,1,100,S
33,0,100,S
33,1,44,S
33,1,-72,S
33,0,-44,S
33,1,100,S
33,0,-72,S
33,0,72,S
33,0,-44,S
33,1,16,S
33,1,44,S
33,0,16,S
33,1,44,S
33,1,72,S
33,1,-72,S
33,0,-16,S
33,1,72,S
33,0,44,S
33,0,-72,S
33,1,-72,S
33,0,-44,S
33,1,44,S
33,1,-16,S
33,1,72,S
33,1,-16,S
33,0,44,S
33,1,-16,S
33,1,-44,S
33,0,-100,S
33,0,100,S
33,1,16,S
33,1,100,S
33,0,-44,S
33,1,44,S
33,1,72,S
33,1,72,S
33,0,16,S
33,1,16,S
33,0,72,S
33,0,-100,S
33,1,72,S
33,1,72,S
33,0,44,S
33,1,44,S
33,0,44,S
33,0,44,S
33,1,-44,S
33,0,-72,S
33,1,16,S
33,0,-16,S
33,1,100,S
33,0,100,S
33,1,16,S
33,1,16,S
33,1,72,S
33,0,-72,S
33,1,-16,S
33,1,72,S
33,0,-44,S
33,1,44,S
33,1,-44,S
33,1,-16,S
33,1,100,S
33,0,-100,S
33,1,100,S
33,1,-72,S
33,1,100,S
33,1,-16,S
33,1,44,S
33,0,44,S
33,1,-100,S
33,0,-44,S
33,1,-72,S
33,0,-72,S
33,1,-72,S
33,1,100,S
33,1,-72,S
33,1,-16,S
33,1,-16,S
33,1,72,S
33,1,72,S
33,1,-44,S
33,0,-44,S
33,1,100,S
33,0,72,S
33,1,-16,S
33,0,16,S
33,1,-44,S
33,1,-16,S
33,0,-44,S
33,1,44,S
33,0,-16,S
